ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,DEST_CITY_MARKET_ID,DEST_CITY_NAME,LineNUM
33198,"Kansas City, MO",30325,"Denver, CO",478
30476,"Shreveport, LA",30325,"Denver, CO",479
30436,"Tucson, AZ",30325,"Denver, CO",480
30977,"Chicago, IL",30189,"Colorado Springs, CO",481
32575,"Ontario, CA",30325,"Denver, CO",482
31921,"Grand Junction, CO",32575,"Los Angeles, CA",483
32575,"Los Angeles, CA",31921,"Grand Junction, CO",484
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",485
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",486
30140,"Albuquerque, NM",30325,"Denver, CO",487
30325,"Denver, CO",30140,"Albuquerque, NM",488
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",489
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",490
30325,"Denver, CO",31884,"Spokane, WA",491
30325,"Denver, CO",33486,"Missoula, MT",492
30325,"Denver, CO",31650,"Minneapolis, MN",493
30325,"Denver, CO",34783,"Springfield, MO",494
30285,"Durango, CO",32575,"Los Angeles, CA",495
31884,"Spokane, WA",30325,"Denver, CO",496
32575,"Los Angeles, CA",30285,"Durango, CO",497
33198,"Kansas City, MO",30325,"Denver, CO",498
33486,"Missoula, MT",30325,"Denver, CO",499
31650,"Minneapolis, MN",30325,"Denver, CO",500
33316,"Omaha, NE",30325,"Denver, CO",501
34783,"Springfield, MO",30325,"Denver, CO",502
30397,"Atlanta, GA",30325,"Denver, CO",503
30849,"Bozeman, MT",30325,"Denver, CO",504
31003,"Cedar Rapids/Iowa City, IA",30325,"Denver, CO",505
31066,"Columbus, OH",30325,"Denver, CO",506
31066,"Columbus, OH",30325,"Denver, CO",507
33105,"Cincinnati, OH",30325,"Denver, CO",508
30325,"Denver, CO",30713,"Boise, ID",509
30325,"Denver, CO",30849,"Bozeman, MT",510
30325,"Denver, CO",31057,"Charlotte, NC",511
30325,"Denver, CO",31066,"Columbus, OH",512
30325,"Denver, CO",31066,"Columbus, OH",513
30325,"Denver, CO",31603,"Eugene, OR",514
30325,"Denver, CO",31648,"Kalispell, MT",515
30325,"Denver, CO",32982,"Lihue, HI",516
30325,"Denver, CO",33485,"Madison, WI",517
30325,"Denver, CO",33495,"New Orleans, LA",518
30325,"Denver, CO",34100,"Philadelphia, PA",519
30325,"Denver, CO",34100,"Philadelphia, PA",520
30325,"Denver, CO",34570,"Reno, NV",521
30325,"Denver, CO",32457,"San Francisco, CA",522
31295,"Detroit, MI",30325,"Denver, CO",523
31648,"Kalispell, MT",30325,"Denver, CO",524
32982,"Lihue, HI",30325,"Denver, CO",525
33485,"Madison, WI",30325,"Denver, CO",526
34570,"Reno, NV",30325,"Denver, CO",527
30140,"Albuquerque, NM",30325,"Denver, CO",528
30994,"Charleston, SC",30325,"Denver, CO",529
30325,"Denver, CO",30423,"Austin, TX",530
30325,"Denver, CO",33667,"Norfolk, VA",531
30325,"Denver, CO",33570,"San Diego, CA",532
30325,"Denver, CO",33214,"San Antonio, TX",533
30325,"Denver, CO",32457,"San Jose, CA",534
33342,"Milwaukee, WI",30325,"Denver, CO",535
31650,"Minneapolis, MN",30325,"Denver, CO",536
33667,"Norfolk, VA",30325,"Denver, CO",537
33214,"San Antonio, TX",30325,"Denver, CO",538
34614,"Salt Lake City, UT",30325,"Denver, CO",539
30436,"Tucson, AZ",30325,"Denver, CO",540
30325,"Denver, CO",32337,"Indianapolis, IN",541
30325,"Denver, CO",33214,"San Antonio, TX",542
30615,"El Paso, TX",30325,"Denver, CO",543
34614,"Salt Lake City, UT",30325,"Denver, CO",544
30325,"Denver, CO",33342,"Milwaukee, WI",545
30325,"Denver, CO",32575,"Santa Ana, CA",546
33342,"Milwaukee, WI",30325,"Denver, CO",547
32575,"Santa Ana, CA",30325,"Denver, CO",548
30325,"Denver, CO",31650,"Minneapolis, MN",549
30325,"Denver, CO",30928,"Wichita, KS",550
30928,"Wichita, KS",30325,"Denver, CO",551
33502,"Montrose/Delta, CO",30977,"Chicago, IL",552
30977,"Chicago, IL",33502,"Montrose/Delta, CO",553
30325,"Denver, CO",32575,"Burbank, CA",554
30325,"Denver, CO",33044,"Louisville, KY",555
30325,"Denver, CO",34614,"Salt Lake City, UT",556
34614,"Salt Lake City, UT",30325,"Denver, CO",557
30325,"Denver, CO",31003,"Cedar Rapids/Iowa City, IA",558
30325,"Denver, CO",32337,"Indianapolis, IN",559
32337,"Indianapolis, IN",30325,"Denver, CO",560
30620,"Billings, MT",30325,"Denver, CO",561
30325,"Denver, CO",30397,"Atlanta, GA",562
30325,"Denver, CO",30620,"Billings, MT",563
30325,"Denver, CO",30647,"Cleveland, OH",564
30325,"Denver, CO",30285,"Durango, CO",565
30325,"Denver, CO",31648,"Kalispell, MT",566
30325,"Denver, CO",30928,"Wichita, KS",567
30325,"Denver, CO",33198,"Kansas City, MO",568
30325,"Denver, CO",33244,"Memphis, TN",569
30325,"Denver, CO",33304,"Minot, ND",570
30325,"Denver, CO",33316,"Omaha, NE",571
30325,"Denver, CO",34689,"Santa Barbara, CA",572
30285,"Durango, CO",30325,"Denver, CO",573
33198,"Kansas City, MO",30325,"Denver, CO",574
33244,"Memphis, TN",30325,"Denver, CO",575
34262,"Palm Springs, CA",30325,"Denver, CO",576
34614,"Salt Lake City, UT",30325,"Denver, CO",577
30713,"Boise, ID",30325,"Denver, CO",578
31057,"Charlotte, NC",30325,"Denver, CO",579
30325,"Denver, CO",30852,"Baltimore, MD",580
30325,"Denver, CO",31003,"Cedar Rapids/Iowa City, IA",581
30325,"Denver, CO",31057,"Charlotte, NC",582
30325,"Denver, CO",33105,"Cincinnati, OH",583
30325,"Denver, CO",31703,"Newark, NJ",584
30325,"Denver, CO",31884,"Spokane, WA",585
30325,"Denver, CO",33264,"Medford, OR",586
30325,"Denver, CO",32575,"Ontario, CA",587
30325,"Denver, CO",32457,"San Jose, CA",588
30325,"Denver, CO",33192,"Sacramento, CA",589
30325,"Denver, CO",30436,"Tucson, AZ",590
32467,"Fort Lauderdale, FL",30325,"Denver, CO",591
31884,"Spokane, WA",30325,"Denver, CO",592
33198,"Kansas City, MO",30325,"Denver, CO",593
33851,"Oklahoma City, OK",30325,"Denver, CO",594
32575,"Ontario, CA",30325,"Denver, CO",595
34057,"Portland, OR",30325,"Denver, CO",596
30559,"Seattle, WA",30325,"Denver, CO",597
32457,"San Jose, CA",30325,"Denver, CO",598
30436,"Tucson, AZ",30325,"Denver, CO",599
30693,"Nashville, TN",30325,"Denver, CO",600
30325,"Denver, CO",32575,"Long Beach, CA",601
30325,"Denver, CO",31650,"Minneapolis, MN",602
30325,"Denver, CO",31123,"St. Louis, MO",603
31453,"Houston, TX",30325,"Denver, CO",604
32575,"Long Beach, CA",30325,"Denver, CO",605
33851,"Oklahoma City, OK",30325,"Denver, CO",606
30198,"Pittsburgh, PA",30325,"Denver, CO",607
31123,"St. Louis, MO",30325,"Denver, CO",608
31123,"St. Louis, MO",30325,"Denver, CO",609
30325,"Denver, CO",30466,"Phoenix, AZ",610
30466,"Phoenix, AZ",30325,"Denver, CO",611
31650,"Minneapolis, MN",30325,"Denver, CO",612
30325,"Denver, CO",31003,"Cedar Rapids/Iowa City, IA",613
31233,"Cheyenne, WY",30325,"Denver, CO",614
30325,"Denver, CO",31233,"Cheyenne, WY",615
30325,"Denver, CO",33244,"Memphis, TN",616
31650,"Minneapolis, MN",30325,"Denver, CO",617
33502,"Montrose/Delta, CO",30977,"Chicago, IL",618
30977,"Chicago, IL",33502,"Montrose/Delta, CO",619
30397,"Atlanta, GA",30325,"Denver, CO",620
30647,"Cleveland, OH",30325,"Denver, CO",621
30189,"Colorado Springs, CO",32575,"Los Angeles, CA",622
30325,"Denver, CO",31057,"Charlotte, NC",623
30325,"Denver, CO",33264,"Medford, OR",624
30325,"Denver, CO",33964,"North Bend/Coos Bay, OR",625
31423,"Des Moines, IA",30325,"Denver, CO",626
31648,"Kalispell, MT",30325,"Denver, CO",627
30928,"Wichita, KS",30325,"Denver, CO",628
33244,"Memphis, TN",30325,"Denver, CO",629
33304,"Minot, ND",30325,"Denver, CO",630
33964,"North Bend/Coos Bay, OR",30325,"Denver, CO",631
34489,"Bend/Redmond, OR",30325,"Denver, CO",632
34689,"Santa Barbara, CA",30325,"Denver, CO",633
34653,"Tulsa, OK",30325,"Denver, CO",634
30436,"Tucson, AZ",30325,"Denver, CO",635
30423,"Austin, TX",30325,"Denver, CO",636
30325,"Denver, CO",31295,"Detroit, MI",637
30325,"Denver, CO",31986,"Grand Rapids, MI",638
30325,"Denver, CO",32337,"Indianapolis, IN",639
30325,"Denver, CO",33198,"Kansas City, MO",640
30325,"Denver, CO",33342,"Milwaukee, WI",641
30325,"Denver, CO",33495,"New Orleans, LA",642
31703,"Newark, NJ",30325,"Denver, CO",643
32337,"Indianapolis, IN",30325,"Denver, CO",644
32337,"Indianapolis, IN",30325,"Denver, CO",645
33264,"Medford, OR",30325,"Denver, CO",646
33342,"Milwaukee, WI",30325,"Denver, CO",647
34100,"Philadelphia, PA",30325,"Denver, CO",648
30325,"Denver, CO",32467,"Fort Lauderdale, FL",649
30325,"Denver, CO",31136,"Jacksonville, FL",650
30325,"Denver, CO",33198,"Kansas City, MO",651
30325,"Denver, CO",32457,"Oakland, CA",652
30325,"Denver, CO",33851,"Oklahoma City, OK",653
31136,"Jacksonville, FL",30325,"Denver, CO",654
32457,"San Francisco, CA",30325,"Denver, CO",655
34614,"Salt Lake City, UT",30325,"Denver, CO",656
30397,"Atlanta, GA",30325,"Denver, CO",657
30325,"Denver, CO",30397,"Atlanta, GA",658
30325,"Denver, CO",30194,"Dallas/Fort Worth, TX",659
30325,"Denver, CO",33316,"Omaha, NE",660
30325,"Denver, CO",33044,"Louisville, KY",661
30189,"Colorado Springs, CO",31921,"Grand Junction, CO",662
30325,"Denver, CO",33244,"Memphis, TN",663
30325,"Denver, CO",33244,"Memphis, TN",664
31921,"Grand Junction, CO",30189,"Colorado Springs, CO",665
33244,"Memphis, TN",30325,"Denver, CO",666
30325,"Denver, CO",31775,"Sioux Falls, SD",667
31921,"Grand Junction, CO",32211,"Las Vegas, NV",668
32211,"Las Vegas, NV",31921,"Grand Junction, CO",669
30325,"Denver, CO",35412,"Knoxville, TN",670
35412,"Knoxville, TN",30325,"Denver, CO",671
30423,"Austin, TX",30325,"Denver, CO",672
30561,"Bakersfield, CA",30325,"Denver, CO",673
31057,"Charlotte, NC",30325,"Denver, CO",674
30325,"Denver, CO",31921,"Grand Junction, CO",675
30325,"Denver, CO",34524,"Richmond, VA",676
34524,"Richmond, VA",30325,"Denver, CO",677
30620,"Billings, MT",30325,"Denver, CO",678
30713,"Boise, ID",30325,"Denver, CO",679
32575,"Burbank, CA",30325,"Denver, CO",680
30325,"Denver, CO",30620,"Billings, MT",681
30325,"Denver, CO",30713,"Boise, ID",682
30325,"Denver, CO",32575,"Burbank, CA",683
30325,"Denver, CO",31423,"Des Moines, IA",684
30325,"Denver, CO",31603,"Eugene, OR",685
30325,"Denver, CO",31603,"Eugene, OR",686
30325,"Denver, CO",33342,"Milwaukee, WI",687
30325,"Denver, CO",33851,"Oklahoma City, OK",688
30325,"Denver, CO",30198,"Pittsburgh, PA",689
30325,"Denver, CO",34614,"Salt Lake City, UT",690
31423,"Des Moines, IA",30325,"Denver, CO",691
31603,"Eugene, OR",30325,"Denver, CO",692
33198,"Kansas City, MO",30325,"Denver, CO",693
33342,"Milwaukee, WI",30325,"Denver, CO",694
34100,"Philadelphia, PA",30325,"Denver, CO",695
30198,"Pittsburgh, PA",30325,"Denver, CO",696
34653,"Tulsa, OK",30325,"Denver, CO",697
30423,"Austin, TX",30325,"Denver, CO",698
30647,"Cleveland, OH",30325,"Denver, CO",699
30325,"Denver, CO",31703,"Newark, NJ",700
30325,"Denver, CO",33728,"Pensacola, FL",701
30325,"Denver, CO",34492,"Raleigh/Durham, NC",702
33728,"Pensacola, FL",30325,"Denver, CO",703
34653,"Tulsa, OK",30325,"Denver, CO",704
31003,"Cedar Rapids/Iowa City, IA",30325,"Denver, CO",705
30325,"Denver, CO",34699,"Hayden, CO",706
31775,"Sioux Falls, SD",30325,"Denver, CO",707
30325,"Denver, CO",33044,"Louisville, KY",708
33044,"Louisville, KY",30325,"Denver, CO",709
30325,"Denver, CO",30466,"Phoenix, AZ",710
30466,"Phoenix, AZ",30325,"Denver, CO",711
30325,"Denver, CO",30647,"Cleveland, OH",712
33105,"Cincinnati, OH",30325,"Denver, CO",713
30325,"Denver, CO",30436,"Tucson, AZ",714
33851,"Oklahoma City, OK",30325,"Denver, CO",715
30423,"Austin, TX",30325,"Denver, CO",716
30325,"Denver, CO",30423,"Austin, TX",717
30325,"Denver, CO",30529,"Hartford, CT",718
30325,"Denver, CO",31295,"Detroit, MI",719
30325,"Denver, CO",32467,"Fort Lauderdale, FL",720
30325,"Denver, CO",31703,"New York, NY",721
30325,"Denver, CO",33485,"Madison, WI",722
30325,"Denver, CO",31650,"Minneapolis, MN",723
30325,"Denver, CO",30559,"Seattle, WA",724
30325,"Denver, CO",34653,"Tulsa, OK",725
31603,"Eugene, OR",30325,"Denver, CO",726
33495,"New Orleans, LA",30325,"Denver, CO",727
34614,"Salt Lake City, UT",30325,"Denver, CO",728
30325,"Denver, CO",31884,"Spokane, WA",729
30325,"Denver, CO",31453,"Houston, TX",730
30325,"Denver, CO",32575,"Los Angeles, CA",731
30325,"Denver, CO",33851,"Oklahoma City, OK",732
30325,"Denver, CO",30466,"Phoenix, AZ",733
30325,"Denver, CO",32457,"San Francisco, CA",734
32211,"Las Vegas, NV",30325,"Denver, CO",735
33198,"Kansas City, MO",30325,"Denver, CO",736
34492,"Raleigh/Durham, NC",30325,"Denver, CO",737
30693,"Nashville, TN",30325,"Denver, CO",738
30189,"Colorado Springs, CO",32457,"San Francisco, CA",739
32457,"San Francisco, CA",30189,"Colorado Springs, CO",740
30325,"Denver, CO",32457,"Oakland, CA",741
30325,"Denver, CO",32012,"Gunnison, CO",742
32012,"Gunnison, CO",30325,"Denver, CO",743
34699,"Hayden, CO",30325,"Denver, CO",744
30466,"Phoenix, AZ",30189,"Colorado Springs, CO",745
30189,"Colorado Springs, CO",30466,"Phoenix, AZ",746
30189,"Colorado Springs, CO",32211,"Las Vegas, NV",747
31921,"Grand Junction, CO",32575,"Los Angeles, CA",748
32211,"Las Vegas, NV",30189,"Colorado Springs, CO",749
32575,"Los Angeles, CA",31921,"Grand Junction, CO",750
30643,"Branson, MO",30325,"Denver, CO",751
30325,"Denver, CO",30643,"Branson, MO",752
30325,"Denver, CO",31003,"Cedar Rapids/Iowa City, IA",753
30325,"Denver, CO",31648,"Kalispell, MT",754
30325,"Denver, CO",33851,"Oklahoma City, OK",755
30325,"Denver, CO",33851,"Oklahoma City, OK",756
31648,"Kalispell, MT",30325,"Denver, CO",757
31921,"Grand Junction, CO",30325,"Denver, CO",758
33264,"Medford, OR",30325,"Denver, CO",759
30852,"Baltimore, MD",30325,"Denver, CO",760
30325,"Denver, CO",32337,"Indianapolis, IN",761
30325,"Denver, CO",34057,"Portland, OR",762
31295,"Detroit, MI",30325,"Denver, CO",763
31603,"Eugene, OR",30325,"Denver, CO",764
32337,"Indianapolis, IN",30325,"Denver, CO",765
33485,"Madison, WI",30325,"Denver, CO",766
30325,"Denver, CO",30397,"Atlanta, GA",767
30325,"Denver, CO",30529,"Hartford, CT",768
32337,"Indianapolis, IN",30325,"Denver, CO",769
31650,"Minneapolis, MN",30325,"Denver, CO",770
33214,"San Antonio, TX",30325,"Denver, CO",771
30325,"Denver, CO",30852,"Washington, DC",772
33044,"Louisville, KY",30325,"Denver, CO",773
31066,"Columbus, OH",30325,"Denver, CO",774
30325,"Denver, CO",32575,"Burbank, CA",775
30325,"Denver, CO",31066,"Columbus, OH",776
30325,"Denver, CO",30436,"Tucson, AZ",777
31123,"St. Louis, MO",30325,"Denver, CO",778
30529,"Hartford, CT",30325,"Denver, CO",779
30325,"Denver, CO",30852,"Baltimore, MD",780
30325,"Denver, CO",31423,"Des Moines, IA",781
30325,"Denver, CO",31775,"Sioux Falls, SD",782
30325,"Denver, CO",34262,"Palm Springs, CA",783
31423,"Des Moines, IA",30325,"Denver, CO",784
30852,"Washington, DC",30325,"Denver, CO",785
33495,"New Orleans, LA",30325,"Denver, CO",786
32575,"Ontario, CA",30325,"Denver, CO",787
34262,"Palm Springs, CA",30325,"Denver, CO",788
30325,"Denver, CO",30647,"Cleveland, OH",789
30325,"Denver, CO",32211,"Las Vegas, NV",790
30325,"Denver, CO",31650,"Minneapolis, MN",791
30325,"Denver, CO",33044,"Louisville, KY",792
33851,"Oklahoma City, OK",30325,"Denver, CO",793
33044,"Louisville, KY",30325,"Denver, CO",794
32457,"San Francisco, CA",30325,"Denver, CO",795
31453,"Houston, TX",30189,"Colorado Springs, CO",796
30852,"Washington, DC",30325,"Denver, CO",797
30325,"Denver, CO",31423,"Des Moines, IA",798
31423,"Des Moines, IA",30325,"Denver, CO",799
30325,"Denver, CO",33244,"Memphis, TN",800
33244,"Memphis, TN",30325,"Denver, CO",801
30325,"Denver, CO",34653,"Tulsa, OK",802
34653,"Tulsa, OK",30325,"Denver, CO",803
30325,"Denver, CO",35177,"Telluride, CO",804
35177,"Telluride, CO",30325,"Denver, CO",805
30950,"Cortez, CO",30466,"Phoenix, AZ",806
30466,"Phoenix, AZ",30950,"Cortez, CO",807
30325,"Denver, CO",31703,"New York, NY",808
33851,"Oklahoma City, OK",30325,"Denver, CO",809
30852,"Baltimore, MD",30325,"Denver, CO",810
30325,"Denver, CO",31603,"Eugene, OR",811
30325,"Denver, CO",30852,"Washington, DC",812
30325,"Denver, CO",33495,"New Orleans, LA",813
30325,"Denver, CO",33316,"Omaha, NE",814
30325,"Denver, CO",32575,"Ontario, CA",815
30325,"Denver, CO",33192,"Sacramento, CA",816
31775,"Sioux Falls, SD",30325,"Denver, CO",817
30325,"Denver, CO",30852,"Washington, DC",818
32575,"Los Angeles, CA",30325,"Denver, CO",819
33198,"Kansas City, MO",30325,"Denver, CO",820
30466,"Phoenix, AZ",30325,"Denver, CO",821
30189,"Colorado Springs, CO",32575,"Los Angeles, CA",822
32575,"Los Angeles, CA",30189,"Colorado Springs, CO",823
30325,"Denver, CO",31986,"Grand Rapids, MI",824
30325,"Denver, CO",31703,"New York, NY",825
31703,"New York, NY",30325,"Denver, CO",826
30325,"Denver, CO",33214,"San Antonio, TX",827
33214,"San Antonio, TX",30325,"Denver, CO",828
30325,"Denver, CO",31603,"Eugene, OR",829
30325,"Denver, CO",31650,"Minneapolis, MN",830
30325,"Denver, CO",34492,"Raleigh/Durham, NC",831
30325,"Denver, CO",30559,"Seattle, WA",832
30194,"Dallas/Fort Worth, TX",30325,"Denver, CO",833
33342,"Milwaukee, WI",30325,"Denver, CO",834
31650,"Minneapolis, MN",30325,"Denver, CO",835
33192,"Sacramento, CA",30325,"Denver, CO",836
30325,"Denver, CO",30693,"Nashville, TN",837
31638,"Fresno, CA",31921,"Grand Junction, CO",838
34783,"Springfield, MO",30325,"Denver, CO",839
33105,"Cincinnati, OH",30325,"Denver, CO",840
30325,"Denver, CO",33105,"Cincinnati, OH",841
31703,"New York, NY",30325,"Denver, CO",842
30325,"Denver, CO",34614,"Salt Lake City, UT",843
33367,"Moline, IL",30325,"Denver, CO",844
30325,"Denver, CO",30620,"Billings, MT",845
30325,"Denver, CO",31423,"Des Moines, IA",846
30325,"Denver, CO",33342,"Milwaukee, WI",847
30325,"Denver, CO",33316,"Omaha, NE",848
30325,"Denver, CO",32575,"Ontario, CA",849
30325,"Denver, CO",33195,"Tampa, FL",850
31454,"Orlando, FL",30325,"Denver, CO",851
34492,"Raleigh/Durham, NC",30325,"Denver, CO",852
33570,"San Diego, CA",30325,"Denver, CO",853
30849,"Bozeman, MT",30325,"Denver, CO",854
31003,"Cedar Rapids/Iowa City, IA",30325,"Denver, CO",855
30325,"Denver, CO",30849,"Bozeman, MT",856
30325,"Denver, CO",31003,"Cedar Rapids/Iowa City, IA",857
30325,"Denver, CO",31995,"Greensboro/High Point, NC",858
30325,"Denver, CO",30559,"Seattle, WA",859
31995,"Greensboro/High Point, NC",30325,"Denver, CO",860
30559,"Seattle, WA",30325,"Denver, CO",861
32457,"Oakland, CA",30325,"Denver, CO",862
31003,"Cedar Rapids/Iowa City, IA",30325,"Denver, CO",863
30620,"Billings, MT",30325,"Denver, CO",864
30325,"Denver, CO",30423,"Austin, TX",865
30325,"Denver, CO",33570,"San Diego, CA",866
31423,"Des Moines, IA",30325,"Denver, CO",867
31453,"Houston, TX",30325,"Denver, CO",868
33316,"Omaha, NE",30325,"Denver, CO",869
32575,"Ontario, CA",30325,"Denver, CO",870
32457,"San Jose, CA",30325,"Denver, CO",871
30194,"Dallas, TX",30325,"Denver, CO",872
32467,"Fort Lauderdale, FL",30325,"Denver, CO",873
30693,"Nashville, TN",30325,"Denver, CO",874
30325,"Denver, CO",30693,"Nashville, TN",875
30189,"Colorado Springs, CO",30559,"Seattle, WA",876
31603,"Eugene, OR",30325,"Denver, CO",877
30559,"Seattle, WA",30189,"Colorado Springs, CO",878
30140,"Albuquerque, NM",30325,"Denver, CO",879
30325,"Denver, CO",30198,"Pittsburgh, PA",880
33316,"Omaha, NE",30325,"Denver, CO",881
30198,"Pittsburgh, PA",30325,"Denver, CO",882
31423,"Des Moines, IA",30325,"Denver, CO",883
30325,"Denver, CO",33485,"Madison, WI",884
33485,"Madison, WI",30325,"Denver, CO",885
30325,"Denver, CO",33244,"Memphis, TN",886
30325,"Denver, CO",31895,"Great Falls, MT",887
30325,"Denver, CO",31834,"Fayetteville, AR",888
31834,"Fayetteville, AR",30325,"Denver, CO",889
30189,"Colorado Springs, CO",30559,"Seattle, WA",890
30559,"Seattle, WA",30189,"Colorado Springs, CO",891
31295,"Detroit, MI",30325,"Denver, CO",892
30325,"Denver, CO",33367,"Moline, IL",893
30325,"Denver, CO",30140,"Albuquerque, NM",894
32211,"Las Vegas, NV",30325,"Denver, CO",895
31703,"New York, NY",30325,"Denver, CO",896
30559,"Seattle, WA",30325,"Denver, CO",897
33192,"Sacramento, CA",30325,"Denver, CO",898
33244,"Memphis, TN",30325,"Denver, CO",899
30693,"Nashville, TN",30325,"Denver, CO",900
30325,"Denver, CO",30693,"Nashville, TN",901
30325,"Denver, CO",33486,"Missoula, MT",902
30325,"Denver, CO",35412,"Knoxville, TN",903
33486,"Missoula, MT",30325,"Denver, CO",904
35412,"Knoxville, TN",30325,"Denver, CO",905
31921,"Grand Junction, CO",31638,"Fresno, CA",906
31921,"Grand Junction, CO",33244,"Memphis, TN",907
33244,"Memphis, TN",30325,"Denver, CO",908
33244,"Memphis, TN",30325,"Denver, CO",909
33244,"Memphis, TN",31921,"Grand Junction, CO",910
31895,"Great Falls, MT",30325,"Denver, CO",911
32600,"Little Rock, AR",30325,"Denver, CO",912
30950,"Cortez, CO",30466,"Phoenix, AZ",913
30466,"Phoenix, AZ",30950,"Cortez, CO",914
30325,"Denver, CO",31650,"Minneapolis, MN",915
31295,"Detroit, MI",30325,"Denver, CO",916
34653,"Tulsa, OK",30325,"Denver, CO",917
30140,"Albuquerque, NM",30325,"Denver, CO",918
30325,"Denver, CO",33198,"Kansas City, MO",919
30325,"Denver, CO",34262,"Palm Springs, CA",920
30615,"El Paso, TX",30325,"Denver, CO",921
34262,"Palm Springs, CA",30325,"Denver, CO",922
31066,"Columbus, OH",30325,"Denver, CO",923
30325,"Denver, CO",30140,"Albuquerque, NM",924
30325,"Denver, CO",30647,"Cleveland, OH",925
30325,"Denver, CO",32337,"Indianapolis, IN",926
30325,"Denver, CO",32211,"Las Vegas, NV",927
33264,"Medford, OR",30325,"Denver, CO",928
33495,"New Orleans, LA",30325,"Denver, CO",929
30198,"Pittsburgh, PA",30325,"Denver, CO",930
32457,"San Jose, CA",30325,"Denver, CO",931
30325,"Denver, CO",30194,"Dallas, TX",932
30325,"Denver, CO",34057,"Portland, OR",933
30325,"Denver, CO",30559,"Seattle, WA",934
34057,"Portland, OR",30325,"Denver, CO",935
30559,"Seattle, WA",30325,"Denver, CO",936
30325,"Denver, CO",33367,"Moline, IL",937
30325,"Denver, CO",30615,"El Paso, TX",938
30325,"Denver, CO",31603,"Eugene, OR",939
30325,"Denver, CO",31834,"Fayetteville, AR",940
31603,"Eugene, OR",30325,"Denver, CO",941
30928,"Wichita, KS",30325,"Denver, CO",942
30140,"Albuquerque, NM",30325,"Denver, CO",943
30325,"Denver, CO",30852,"Baltimore, MD",944
30325,"Denver, CO",31066,"Columbus, OH",945
30325,"Denver, CO",31453,"Houston, TX",946
30325,"Denver, CO",30198,"Pittsburgh, PA",947
30325,"Denver, CO",32457,"San Jose, CA",948
30325,"Denver, CO",32457,"San Jose, CA",949
30325,"Denver, CO",34614,"Salt Lake City, UT",950
30325,"Denver, CO",31123,"St. Louis, MO",951
34614,"Salt Lake City, UT",30325,"Denver, CO",952
33195,"Tampa, FL",30325,"Denver, CO",953
30325,"Denver, CO",32211,"Las Vegas, NV",954
30325,"Denver, CO",34653,"Tulsa, OK",955
30189,"Colorado Springs, CO",30325,"Denver, CO",956
30325,"Denver, CO",30189,"Colorado Springs, CO",957
31423,"Des Moines, IA",30325,"Denver, CO",958
